Accuracy,Loss
0.0,6.984451770782471
0.0,7.694548606872559
0.0,7.6414947509765625
0.0,7.497943878173828
0.0,7.6606245040893555
0.0,7.9458723068237305
0.0,8.232144355773926
0.0,8.021340370178223
0.0,8.622827529907227
0.0,8.078418731689453
0.0,8.03844165802002
0.0,8.562273979187012
0.0,8.359854698181152
0.0,8.661172866821289
0.0,8.65632438659668
0.0,8.476906776428223
0.0,8.008285522460938
0.0,8.556551933288574
0.0,8.626236915588379
0.0,8.462907791137695
0.0,8.750313758850098
0.0,8.044890403747559
0.0,8.391647338867188
0.0,7.944714069366455
0.0,8.13910961151123
0.0,7.9239912033081055
0.0,6.9453840255737305
0.0,8.600390434265137
0.0,7.512025356292725
0.0,7.274019241333008
0.0,7.588056564331055
0.0,7.818772792816162
0.0625,7.659804344177246
0.0,7.962533473968506
0.0,7.703952789306641
0.0,7.938320159912109
0.0,7.746311187744141
0.0,7.771111488342285
0.0,7.714566707611084
0.0,8.115148544311523
0.0,7.668431282043457
0.0625,7.557403564453125
0.0,7.585012435913086
0.0,7.924460411071777
0.0,7.904094219207764
0.0,7.688222408294678
0.0,7.521764755249023
0.0,7.8353986740112305
0.0,7.453858375549316
0.0,7.664763450622559
0.0,7.495273113250732
0.0,7.065727710723877
0.0,7.763243675231934
0.0,7.630399227142334
0.0,7.544347763061523
0.0,7.649719715118408
0.0,7.670262336730957
0.0,7.660398006439209
0.0,7.1844940185546875
0.0,7.323230743408203
0.0,7.212926864624023
0.0,7.205089569091797
0.0,7.630362033843994
0.0,7.698012828826904
0.0,7.506081581115723
0.0,7.1600236892700195
0.0,7.108329772949219
0.0,7.3430938720703125
0.0,7.625413417816162
0.0,7.044588088989258
0.0,7.373523235321045
0.0,7.147794246673584
0.0,7.16287899017334
0.0,7.048647403717041
0.0,7.099674224853516
0.0,7.42457914352417
0.0,7.028863430023193
0.0,7.313945293426514
0.0,7.867525577545166
0.0,7.41187858581543
0.0,7.368808746337891
0.0,7.325380802154541
0.0,7.36295747756958
0.0,7.179910659790039
0.0,7.058080673217773
0.0,7.198028564453125
0.0,7.387195110321045
0.0,7.085583209991455
0.0,7.266690254211426
0.0,7.388449668884277
0.0,7.020956039428711
0.0,7.144503116607666
0.0,7.149944305419922
0.0625,7.073078632354736
0.0,7.221834182739258
0.0,7.104677200317383
0.0,7.07875394821167
0.0,7.032139301300049
0.0,7.1418232917785645
0.0,6.987057209014893
0.0,7.155737400054932
0.0,7.004813194274902
0.0,7.052196025848389
0.0,7.0817155838012695
0.0,7.112066268920898
0.0,7.282663345336914
0.0,7.3612380027771
0.0,7.130177974700928
0.0,7.34006404876709
0.0,7.192774772644043
0.0,7.075781345367432
0.0,7.113948345184326
0.0,7.059112548828125
0.0,6.898909091949463
0.0,7.502231597900391
0.0,7.054404258728027
0.0,7.080923080444336
0.0,7.105362892150879
0.0,7.169238090515137
0.0,7.06268310546875
0.0,7.154505729675293
0.0,7.3292646408081055
0.0,7.089191436767578
0.0,7.070154666900635
0.0,7.180749893188477
0.0,6.975158214569092
0.0,7.127796173095703
0.0,7.233691215515137
0.0,7.232111930847168
0.0,6.9817047119140625
0.0,6.997243881225586
0.0,7.253974437713623
0.0,7.0195746421813965
0.0,7.062437534332275
0.0,7.108394145965576
0.0,7.136264801025391
0.0,7.120563983917236
0.0,7.055934906005859
0.0,7.012407302856445
0.0,7.0601677894592285
0.0,7.149948596954346
0.0,6.950861930847168
0.0,7.010405540466309
0.0,7.075869083404541
0.0,7.0920844078063965
0.0,6.938655376434326
0.0,7.2910614013671875
0.0,7.170013904571533
0.0,7.004766941070557
0.0,7.109830379486084
0.0,7.051594257354736
0.0,7.05119514465332
0.0,6.952188014984131
0.0,7.20828914642334
0.0,7.093045234680176
0.0,6.999927997589111
0.0,7.1381754875183105
0.0,7.079809188842773
0.0,7.118511199951172
0.0,7.144131183624268
0.0,7.025093078613281
0.0,7.1112446784973145
0.0,7.239997386932373
0.0,7.085965633392334
0.0,7.014110565185547
0.0,7.093142032623291
0.0,7.026690483093262
0.0,7.1829681396484375
0.0625,7.0769429206848145
0.0,7.232336044311523
0.0,7.103015899658203
0.0,7.056580543518066
0.0,7.128947734832764
0.0,7.012702465057373
0.0,7.008081912994385
0.0625,7.121890068054199
0.0,7.10139799118042
0.0,7.194499969482422
0.0,7.059444427490234
0.0,7.059023857116699
0.0,7.111606597900391
0.0,7.055428981781006
0.0,7.484631061553955
0.0,7.066272258758545
0.0,7.248974323272705
0.0,6.9939985275268555
0.0,7.001187324523926
0.0,7.069085121154785
0.0,7.033510684967041
0.0,7.084305763244629
0.0,7.088893413543701
0.0,7.025422096252441
0.0,7.041998863220215
0.0,7.005931377410889
0.0,6.95883321762085
0.0,7.1729326248168945
0.0,7.104461193084717
0.0,6.978392124176025
0.0,7.082149028778076
0.0,7.122830390930176
0.0,7.121318340301514
0.0,7.253067970275879
0.0,7.024224758148193
0.0,6.995590686798096
0.0,6.99084997177124
0.0,7.030965328216553
0.0,7.057743549346924
0.0,6.9517011642456055
0.0625,7.001992225646973
0.0,7.130891799926758
0.0,7.032022953033447
0.0,7.125878810882568
0.0,7.088104248046875
0.0,7.174396991729736
0.0,7.131738185882568
0.0,7.099913120269775
0.0,7.0474724769592285
0.0,7.067253112792969
0.0,7.089266300201416
0.0,7.0664286613464355
0.0,7.131095886230469
0.0,7.0630202293396
0.0,7.211662292480469
0.0,7.088512897491455
0.0,7.1112236976623535
0.0,7.378405570983887
0.0625,7.084177017211914
0.0,7.091635704040527
0.0,7.028430461883545
0.0,7.022462368011475
0.0,7.057645797729492
0.0,7.081646919250488
0.0,7.193586349487305
0.0,7.037803649902344
0.0,6.997671127319336
0.0,7.181457996368408
0.0,7.075255870819092
0.0,7.01333475112915
0.0,7.020442962646484
0.0,7.0672688484191895
0.0,7.0192108154296875
0.0,7.133471488952637
0.0,6.969188690185547
0.0,7.052943706512451
0.0,7.099753379821777
0.0,7.0420098304748535
0.0,7.140660762786865
0.0,7.025539398193359
0.0,7.058133602142334
0.0,7.081217288970947
0.0,7.097973346710205
0.0,7.042842864990234
0.0,7.057135105133057
0.0,7.091147422790527
0.0,7.108486175537109
0.0,7.029927730560303
0.0,7.088490962982178
0.0,6.970901966094971
0.0,7.0687127113342285
0.0,7.060168266296387
0.0,7.144676208496094
0.0,7.179372310638428
0.0,7.0246710777282715
0.0,7.029090881347656
0.0,7.048007965087891
0.0,6.993260383605957
0.0,7.014225959777832
0.0,7.090524673461914
0.0,6.981750011444092
0.0,7.101323127746582
0.0,7.033324718475342
0.0,7.1111674308776855
0.0,7.047544956207275
0.0,7.083881855010986
0.0,7.048491477966309
0.0,7.078781604766846
0.0,7.02780294418335
0.0,7.02311372756958
0.0,7.0930304527282715
0.0,7.040282726287842
0.0,7.081584453582764
0.0,7.006542682647705
0.0,7.003728866577148
0.0,7.0257954597473145
0.0,7.0231170654296875
0.0,7.065151214599609
0.0,7.047213554382324
0.0,7.059940814971924
0.0,7.038263320922852
0.0,6.954578876495361
0.0,7.269260883331299
0.0,7.125557899475098
0.0,7.090192794799805
0.0,7.039025783538818
0.0,7.104299545288086
0.0,7.200333595275879
0.0,7.0909905433654785
0.0,7.1472320556640625
0.0,7.15604829788208
0.0,7.086243629455566
0.0,7.206512928009033
0.0,6.9673380851745605
0.0,7.014693737030029
