Accuracy,Loss
0.7875000238418579,0.9118375778198242
0.375,1.621019721031189
0.26250001788139343,2.357146739959717
0.2750000059604645,1.8701022863388062
0.22500000894069672,3.5044033527374268
0.2750000059604645,2.032186269760132
0.48750001192092896,1.3498913049697876
0.30000001192092896,1.7270944118499756
0.20000000298023224,1.8249423503875732
0.38750001788139343,1.7133636474609375
0.25,1.5856844186782837
0.20000000298023224,2.4155220985412598
0.21250000596046448,2.0759384632110596
0.3499999940395355,2.018207550048828
0.612500011920929,1.0013530254364014
0.25,1.6023838520050049
0.23749999701976776,1.7180923223495483
0.1875,1.869105577468872
0.1875,1.6373605728149414
0.21250000596046448,1.7750520706176758
0.3125,1.5835179090499878
0.25,1.5939069986343384
0.1875,1.9165239334106445
0.17499999701976776,1.8268659114837646
0.15000000596046448,2.2369742393493652
0.30000001192092896,1.564073920249939
0.4000000059604645,1.463496446609497
0.11250000447034836,1.7810062170028687
0.25,1.4241641759872437
0.13750000298023224,2.0248098373413086
0.3499999940395355,1.325892448425293
0.22500000894069672,1.6609373092651367
0.4000000059604645,1.498835563659668
0.17499999701976776,1.5957814455032349
0.1875,1.697366714477539
0.22500000894069672,1.6375434398651123
0.17499999701976776,1.8301141262054443
0.2750000059604645,1.7612102031707764
0.5250000357627869,1.1792166233062744
0.375,1.2713422775268555
0.2750000059604645,1.5588659048080444
0.3375000059604645,1.4869706630706787
0.25,1.5984266996383667
0.11250000447034836,1.7644968032836914
0.2874999940395355,1.786791443824768
0.550000011920929,1.164703369140625
0.4124999940395355,1.3784174919128418
0.10000000149011612,2.581636905670166
0.6625000238418579,1.049669861793518
0.2750000059604645,2.192627429962158
0.16250000894069672,1.7572883367538452
0.13750000298023224,1.8292415142059326
0.42500001192092896,1.4057588577270508
0.10000000149011612,1.6676056385040283
0.4124999940395355,1.3942188024520874
0.26250001788139343,1.8119709491729736
0.25,1.9715831279754639
0.612500011920929,1.0936837196350098
0.3375000059604645,1.5652532577514648
0.21250000596046448,1.6550239324569702
0.1875,1.7494779825210571
0.2750000059604645,1.5890357494354248
0.2874999940395355,1.389545202255249
0.3125,1.6900924444198608
0.6000000238418579,1.3194793462753296
0.21250000596046448,1.6728979349136353
0.38750001788139343,1.3344184160232544
0.25,1.781803846359253
0.2874999940395355,1.47721266746521
0.2750000059604645,1.6020244359970093
0.20000000298023224,1.6522337198257446
0.25,1.516883373260498
0.22500000894069672,1.874135971069336
0.4375,1.5454902648925781
0.22500000894069672,1.6193355321884155
0.17499999701976776,1.7428414821624756
0.25,1.3193899393081665
0.4375,1.5019673109054565
0.22500000894069672,1.5220121145248413
0.26250001788139343,1.6157537698745728
0.26250001788139343,1.2899103164672852
0.25,1.5770634412765503
0.22500000894069672,1.5683324337005615
0.25,1.6346657276153564
